_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b06c7a1235b5c6f2e39f96,,,,,,,Steam,,Windows,Company:773,"Visual novel,",,Singleplayer,Company:Culture Select,2016-09-23,2016-09-23,,1,1,dead end junction,518280,Cracked,DARKSIDERS,STEAM,2016-09-22,2018-03-03,527
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae10138ba3c82532bb1158,,,,,,,Steam,,"Windows,OS X,Linux",Company:ENTERi,,,,Company:Forever Entertainment,2016-08-05;2016-08-05;2016-08-05,2016-08-05,,1,1,blacksmith hit,508170,Cracked,ALIAS,STEAM,2016-08-05,2016-10-11,67
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae1b188ba3c82532bb11b7,,,,,,,Steam,,Windows,Company:Stress Level Zero,"Action,Shooter,",,Singleplayer,,2019-12-10,2019-12-10,,1,1,boneworks,823500,Cracked,P2P,STEAM,2019-12-10,2019-12-11,1
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b121744bf4b31eb7b4e864,,,,,,,Steam,,Windows,Company:Walid Chekkouri,,,,,2019-05-17,2019-05-17,,1,1,hardcore parkour,1097600,Cracked,PLAZA,STEAM,2019-05-16,2019-06-21,36
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b03c7b1235b5c6f2e39dcc,,,,,,,Steam,,"Windows,OS X,Linux",Company:Clarus Victoria,,,Singleplayer,,2016-10-10;2016-10-10;2016-10-16,2016-10-10,,1,1,predynastic egypt,461620,Cracked,SIMPLEX,STEAM,2017-08-04,2017-08-04,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae7f0eb135f04964c921f9,,EA Desktop,,,,,Steam,,"Windows,OS X","Company:Microïds,Company:3DDUO,Company:Koalabs,Company:Kylotonn","Adventure,",One-time game purchase,Singleplayer,Company:Microïds,2017-04-20;2017-04-20,2017-04-20,Denuvo Anti-Tamper,1,1,syberia 3,464340,Cracked,X.X.RIDDICK.X.X,DENUVO,2017-04-20,2017-04-23,3
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b055241235b5c6f2e39eb1,,,,,,,Steam,,Windows,Company:NEKO WORKs,"Visual novel,",,Singleplayer,"Company:Sekai Project,Company:Denpasoft",2016-02-20,2016-02-20,,1,1,nekopara vol 2,420110,Cracked,HI2U,STEAM,2016-02-20,2016-02-20,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b122fc4bf4b31eb7b4e86b,,,,,,,Steam,,Windows,Company:Yustas Game Studio,,,,Company:Alawar Premium,2018-06-06,2018-06-06,,1,1,rose riddle 2 werewolf shadow,1096130,Cracked,RAZOR,STEAM,2018-05-16,2018-05-17,1
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b1563f4bf4b31eb7b4e983,,,,,,,Steam,,Windows,Company:Digital Cookie Co.,,,,,2017-06-15,2017-06-15,,1,1,delphinia chronicle,613410,Cracked,DARKSIDERS,STEAM,2017-06-22,2017-06-22,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b00f279a30e9003aba784d,,,,,,,Steam,,,Company:Killer Bean Studios,"Shooter,Roguelike,",,Singleplayer,,,,,3,,killer bean,1597080,Developing,---,STEAM,2024-12-31,---,-345
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b00f279a30e9003aba784d,,,,,,,Steam,,,Company:Killer Bean Studios,"Shooter,Roguelike,",,Singleplayer,,,,,3,,killer bean,1597080,Developing,---,STEAM,2024-12-31,---,-345
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b044be1235b5c6f2e39e06,,,,,,,Steam,,"Windows,OS X,Linux",Company:The Glitch Factory,,,,,2016-10-20;2016-10-20;2016-10-20,2016-10-20,,1,1,party saboteurs,452320,Cracked,ENIGMA,STEAM,2018-01-15,2018-01-15,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b06c2b1235b5c6f2e39f94,,,,,,Epic Games Launcher,Steam,,"Windows,OS X,Linux",Company:Wolf Brew Games,"Action,Platform,",One-time game purchase,Singleplayer,Company:Digerati Distribution,2016-03-24;2016-03-24;2016-03-24,2016-03-24,,1,1,slain back from hell,369070,Cracked,ALIAS,STEAM,2016-08-29,2016-08-29,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0b7d71235b5c6f2e3a244,,,,,,,Steam,,Windows,Company:Isaac Nichols,,,,,2015-10-02,2015-10-02,,1,1,drone zero gravity,360680,Cracked,PLAZA,STEAM,2015-10-02,2015-10-02,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0d8ed1235b5c6f2e3a346,,,,,,,Steam,,Windows,Company:Salty Sloth Studios L.L.C.,,,,,2016-09-19,2016-09-19,,1,1,tentacult,489440,Cracked,ALIAS,STEAM,2016-09-23,2016-09-24,1
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65aded028ba3c82532bb104d,,,,,,,Steam,,Windows,Company:Jace Masula,,,,,2015-12-01,2015-12-01,,1,1,astrox hostile space excavation,414720,Cracked,ALIAS,STEAM,2016-04-16,2016-04-16,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65aded028ba3c82532bb104d,,,,,,,Steam,,Windows,Company:Jace Masula,,,,,2015-12-01,2015-12-01,,1,1,astrox hostile space excavation,414720,Cracked,ALIAS,STEAM,2016-04-16,2016-04-16,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b14b7d4bf4b31eb7b4e94d,,,,,,,Steam,,Windows,"Company:wins_84,Company:gamebalance",,,,Company:wins_84,2016-12-28,2016-12-28,,1,1,orbox c,544180,Cracked,ALIAS,STEAM,2016-12-27,2017-02-19,54
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b08fef1235b5c6f2e3a06f,,,,,,,Steam,,Windows,Company:The Farm 51,"FPS,",One-time game purchase,"Singleplayer, Multiplayer","Company:1C Company,Company:1C Entertainment,Company:Fulqrum Publishing,Company:505 Games,Company:Aspyr Media",2010-02-19,2010-02-19,,1,1,necrovision lost company,46250,Cracked,RELOADED,STEAM,2010-02-19,2010-02-19,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b08fef1235b5c6f2e3a06f,,,,,,,Steam,,Windows,Company:The Farm 51,"FPS,",One-time game purchase,"Singleplayer, Multiplayer","Company:1C Company,Company:1C Entertainment,Company:Fulqrum Publishing,Company:505 Games,Company:Aspyr Media",2010-02-19,2010-02-19,,1,1,necrovision lost company,46250,Cracked,RELOADED,STEAM,2010-02-19,2010-02-19,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b090421235b5c6f2e3a07d,,,,,,,Steam,,Windows,Company:Dagger Games,,,,Company:Strategy First,2010-04-28,2010-04-28,,1,1,hazen the dark whispers,46730,Cracked,SKIDROW,STEAM,2010-04-29,2010-04-29,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b090421235b5c6f2e3a07d,,,,,,,Steam,,Windows,Company:Dagger Games,,,,Company:Strategy First,2010-04-28,2010-04-28,,1,1,hazen the dark whispers,46730,Cracked,SKIDROW,STEAM,2010-04-29,2010-04-29,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0cc351235b5c6f2e3a2fd,,,,,,,Steam,,Windows,Company:SaintHeiser,,,,Company:Dagestan Technology,2016-09-19,2016-09-19,,1,1,signull,501930,Cracked,ALIAS,STEAM,2016-09-27,2019-03-30,914
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0c9811235b5c6f2e3a2ef,,,,,,,Steam,,"Windows,OS X",Company:Zima Software,,,,Company:Mamor Games,2014-12-01;2022-11-07,2014-12-01,,1,1,detective hayseed hollywood,504380,Cracked,PLAZA,STEAM,2016-10-07,2016-10-07,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae06f18ba3c82532bb1119,,,,,,,Steam,,Windows,Company:Sluggerfly,"Platform,",,,,2015-12-08,2015-12-08,,1,1,ben and ed,395200,Cracked,HI2U,STEAM,2015-12-08,2015-12-08,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae06f18ba3c82532bb1119,,,,,,,Steam,,Windows,Company:Sluggerfly,"Platform,",,,,2015-12-08,2015-12-08,,1,1,ben and ed,395200,Cracked,HI2U,STEAM,2015-12-08,2015-12-08,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0c20f1235b5c6f2e3a2ba,,,,,,,Steam,,"Windows,Linux,OS X",Company:Razvan,,,,"Company:Interactive Stone,Company:Back To Basics Gaming",2015-09-01;2015-09-01;2018-09-23,2015-09-01,,1,1,tinboy,399430,Cracked,ALIAS,STEAM,2016-06-14,2016-06-14,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0c20f1235b5c6f2e3a2ba,,,,,,,Steam,,"Windows,Linux,OS X",Company:Razvan,,,,"Company:Interactive Stone,Company:Back To Basics Gaming",2015-09-01;2015-09-01;2018-09-23,2015-09-01,,1,1,tinboy,399430,Cracked,ALIAS,STEAM,2016-06-14,2016-06-14,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0c7201235b5c6f2e3a2de,,,,,,,Steam,,"Windows,OS X",Company:BadFly Interactive,,,,,2016-05-06;2016-05-06,2016-05-06,,1,1,dead effect 2,394760,Cracked,CODEX,STEAM,2016-05-06,2016-05-07,1
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0c7201235b5c6f2e3a2de,,,,,,,Steam,,"Windows,OS X",Company:BadFly Interactive,,,,,2016-05-06;2016-05-06,2016-05-06,,1,1,dead effect 2,394760,Cracked,CODEX,STEAM,2016-05-06,2016-05-07,1
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65aed0286934510c8657dd65,,,,,,,Steam,,Windows,Company:Bohemia Interactive,"Survival,",,Multiplayer,,2018-12-13,2018-12-13,,1,1,dayz,221100,Cracked,DARKSIDERS,STEAM,2018-12-13,2019-01-09,27
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b11a374bf4b31eb7b4e838,,,,,,,Steam,,Windows,Company:Inturn Games,,,,,,,,3,,vermin hunter,1104030,Cracked,CODEX,STEAM,2019-10-25,2019-10-25,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65adf4308ba3c82532bb1088,,,,,,,Steam,,"Windows,OS X,Linux",Company:BrainGoodGames,,,,,2016-04-07;2016-04-07;2016-04-07,2016-04-07,,1,1,axes and acres,448910,Cracked,ALIAS,STEAM,2016-04-08,2017-02-19,317
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b058431235b5c6f2e39ed0,,,,,,,Steam,,"Windows,OS X",Company:Gigatross Games,,,,,2015-12-15;2015-12-15,2015-12-15,,1,1,gigachess,415910,Cracked,FAS,STEAM,2016-05-01,2016-05-01,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b058431235b5c6f2e39ed0,,,,,,,Steam,,"Windows,OS X",Company:Gigatross Games,,,,,2015-12-15;2015-12-15,2015-12-15,,1,1,gigachess,415910,Cracked,FAS,STEAM,2016-05-01,2016-05-01,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b03b931235b5c6f2e39dca,,,,,,,Steam,,"Windows,OS X",Company:Outlands,,,,Company:Sometimes You,2016-04-27;2016-04-27,2016-04-27,,1,1,north,461890,Cracked,VACE,STEAM,2016-04-27,2016-03-31,-27
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0ec1e1235b5c6f2e3a3d4,,,,,,,Steam,,Windows,"Company:MercurySteam,Company:Alchemic Productions","FPS,Survival horror,",One-time game purchase,Singleplayer,"Company:Codemasters,Company:PlayON",2007-10-23,2007-10-23,,1,1,clive barkers jericho,11420,Cracked,PROCYON,STEAM,2007-10-23,2007-10-25,2
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0ec1e1235b5c6f2e3a3d4,,,,,,,Steam,,Windows,"Company:MercurySteam,Company:Alchemic Productions","FPS,Survival horror,",One-time game purchase,Singleplayer,"Company:Codemasters,Company:PlayON",2007-10-23,2007-10-23,,1,1,clive barkers jericho,11424,Cracked,PROCYON,STEAM,2007-10-23,2007-10-25,2
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0ec1e1235b5c6f2e3a3d4,,,,,,,Steam,,Windows,"Company:MercurySteam,Company:Alchemic Productions","FPS,Survival horror,",One-time game purchase,Singleplayer,"Company:Codemasters,Company:PlayON",2007-10-23,2007-10-23,,1,1,clive barkers jericho,11420,Cracked,PROCYON,STEAM,2007-10-23,2007-10-25,2
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0ec1e1235b5c6f2e3a3d4,,,,,,,Steam,,Windows,"Company:MercurySteam,Company:Alchemic Productions","FPS,Survival horror,",One-time game purchase,Singleplayer,"Company:Codemasters,Company:PlayON",2007-10-23,2007-10-23,,1,1,clive barkers jericho,11424,Cracked,PROCYON,STEAM,2007-10-23,2007-10-25,2
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b06aec1235b5c6f2e39f86,,,,,,,Steam,,Windows,Company:PlayWay,"Hidden object,",,,,2015-06-11,2015-06-11,,1,1,chronicle keepers the dreaming garden,377120,Cracked,RELOADED,STEAM,2015-06-11,2015-06-11,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b06aec1235b5c6f2e39f86,,,,,,,Steam,,Windows,Company:PlayWay,"Hidden object,",,,,2015-06-11,2015-06-11,,1,1,chronicle keepers the dreaming garden,377120,Cracked,RELOADED,STEAM,2015-06-11,2015-06-11,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65aed1206934510c8657dd7b,,,,,,,Steam,,"Windows,OS X",Company:Massive Monster,"Action,Simulation,Building,Roguelike,",One-time game purchase,Singleplayer,Company:Devolver Digital,2022-08-11;2022-08-11,2022-08-11,,1,1,cult of the lamb,1313140,Cracked,GOLDBERG,STEAM,2022-08-11,2022-08-11,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b0505a1235b5c6f2e39e6c,,,,,,,Steam,,"Windows,OS X,Linux",Company:Screwfly Studios,,,,,2016-01-15;2016-01-15;2016-08-18,2016-01-15,,1,1,fear equation,428350,Cracked,PLAZA,STEAM,2016-01-15,2016-01-15,0
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae7d06b135f04964c921a0,,EA Desktop,true,,true,"Epic Games Launcher,EA Desktop","Steam,Account",,Windows,Company:Motive Studios,"Action,Vehicle combat,","One-time game purchase,Subscription gaming service","Singleplayer, Multiplayer",Company:Electronic Arts,2020-10-02,2020-10-02,,1,1,star wars squadrons,1222730,Not Cracked,---,DENUVO,2020-10-02,---,1206
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65ae7d06b135f04964c921a0,,EA Desktop,true,,true,"Epic Games Launcher,EA Desktop","Steam,Account",,Windows,Company:Motive Studios,"Action,Vehicle combat,","One-time game purchase,Subscription gaming service","Singleplayer, Multiplayer",Company:Electronic Arts,2020-10-02,2020-10-02,,1,1,star wars squadrons,1222730,Not Cracked,---,DENUVO,2020-10-02,---,1206
_id,Battlenet DRM,EA Desktop DRM,EA Play,EA Play Pro,EA Play Steam,Epic Games Store DRM,Steam DRM,Ubisoft Plus,Available on,Developers,Genres,Monetization,Modes,Publishers,Released,Released Windows,Removed DRM,Released__precision,Released Windows__precision,name,appid,crack_status,crack_team,drm,release_date,crack_date,dates_dif
65b02dda1235b5c6f2e39d63,,,,,,,Steam,,Windows,Company:Aldorlea Games,,One-time game purchase,,,2016-04-22,2016-04-22,,1,1,moonchild,332410,Cracked,FANISO,STEAM,2013-06-29,2013-06-29,0
